id|survey_taker_id_id|response_json|survey_id|timestamp|comment_location|survey_metadata_id
220|388|"{"question1": {"Near places with the highest number of jobs": "1", "Near places with the greatest potential for redevelopment": "5", "Near places with the highest number of residents (apartments, condominiums)": "3", "Near places with the highest number of destinations (shopping, restaurants, services)": "2", "Near places with a high number of community facilities (parks, churches, recreational)": "4"}, "question2": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question3": ["Edgewood Avenue, between Jackson Street and Boulevard SE", "Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question6": ["Commuter", "Employed"], "question7": "lessthan6months", "question8": "sometimes", "question12": "couplet"}|2|2021-06-02 02:21:11.770991+00|"[{"x": -84.3720281716986, "y": 33.75921441712504}, {"x": -84.36790512843038, "y": 33.746716257579315}, {"x": -84.36781923169563, "y": 33.746906719393564}, {"x": -84.3681101470911, "y": 33.746758163775496}, {"x": -84.37329101147188, "y": 33.74677765017335}, {"x": -84.37179973591489, "y": 33.77125848553983}, {"x": -84.3732165886537, "y": 33.77303281661629}, {"x": -84.37746678934595, "y": 33.7725594430623}, {"x": -84.37204435123672, "y": 33.754375378053915}, {"x": -84.37746093103914, "y": 33.75445501098536}, {"x": -84.38208648877215, "y": 33.75451034878926}, {"x": -84.391892342618, "y": 33.75649309853417}, {"x": -84.3923477134795, "y": 33.75209403329193}, {"x": -84.3658279316326, "y": 33.75438560915664, "type": "home"}, {"x": -84.36496360021852, "y": 33.75442343170345, "type": "work"}, {"x": -84.35268805637386, "y": 33.771412426915276, "type": "meet"}, {"x": -84.35721713837917, "y": 33.76559861170311, "type": "play"}]|2
221|389|"{"question1": {"Near places with the highest number of jobs": "2", "Near places with the greatest potential for redevelopment": "5", "Near places with the highest number of residents (apartments, condominiums)": "1", "Near places with the highest number of destinations (shopping, restaurants, services)": "4", "Near places with a high number of community facilities (parks, churches, recreational)": "3"}, "question2": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question3": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question5": ["Impact to pedestrian/cyclist experience on the BeltLine trail", "Loss of trees/tree canopy", "Impacts to current property values"], "question6": ["Employed"], "question7": "morethanayear", "question8": "never", "question12": "no-preference"}|2|2021-06-02 02:32:02.387606+00|"[{"x": -84.34961613186505, "y": 33.77372500179951}, {"x": -84.34950943748578, "y": 33.773858034568484}, {"x": -84.3490826599687, "y": 33.774035411272436}, {"x": -84.3490826599687, "y": 33.77084257441369}, {"x": -84.34902931277908, "y": 33.77066519109948}, {"x": -84.34954335999747, "y": 33.760362291081925}, {"x": -84.34543562639546, "y": 33.76120495985614}, {"x": -84.34068772651784, "y": 33.762269371729445}, {"x": -84.33540635474378, "y": 33.762579822702534}, {"x": -84.3291647335563, "y": 33.76053969572285}, {"x": -84.32532373590246, "y": 33.76022923736029}, {"x": -84.34757917709204, "y": 33.76669665444794, "type": "home"}, {"x": -84.34800833053441, "y": 33.76662530270794, "type": "work"}, {"x": -84.34909271052196, "y": 33.76550321273766, "type": "play"}, {"x": -84.34960769465283, "y": 33.765752946837644, "type": "meet"}]|2
235|421|"{"question1": {"Near places with the highest number of jobs": "1", "Near places with the greatest potential for redevelopment": "4", "Near places with the highest number of residents (apartments, condominiums)": "3", "Near places with the highest number of destinations (shopping, restaurants, services)": "2", "Near places with a high number of community facilities (parks, churches, recreational)": "5"}, "question2": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question3": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question5": ["other"], "question6": ["Commuter", "Employed"], "question7": "donotlive", "question8": "everyday", "question10": "Build it!", "question11": "Build it!", "question12": "no-preference", "question13": "Build it!", "question14": "Build it!", "question15": "Build it!", "question16": "Build it!", "question17": "Build it!", "question18": "Build it!", "question19": "Build it!", "question5-Comment": "My biggest concern is that it is not being built fast enough."}|2|2021-06-02 15:18:21.013949+00|[]|2
222|390|"{"question1": {"Other": "1", "Near places with the highest number of jobs": "3", "Near places with the greatest potential for redevelopment": "6", "Near places with the highest number of residents (apartments, condominiums)": "2", "Near places with the highest number of destinations (shopping, restaurants, services)": "4", "Near places with a high number of community facilities (parks, churches, recreational)": "5"}, "question2": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question3": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question5": ["Impact to pedestrian/cyclist experience on the BeltLine trail", "other"], "question6": ["Employed"], "question7": "morethanayear", "question8": "everyday", "question9": "Near places with access to major bus and train stops", "question12": "couplet", "question5-Comment": "Catering to discretionary riders or recreational rider vs people who depends on transit to navigate Atlanta.\n\nAlso gentrification"}|2|2021-06-02 03:09:28.333683+00|"[{"x": -84.38114154418841, "y": 33.76677046831914}, {"x": -84.37967946850767, "y": 33.76695988692219}, {"x": -84.41243208204887, "y": 33.79045052039874}, {"x": -84.41467727321422, "y": 33.780916020799715}, {"x": -84.41073662316838, "y": 33.79068845199529}, {"x": -84.40860868805532, "y": 33.791529013802744}, {"x": -84.38249494221733, "y": 33.755211833767376, "type": "home"}, {"x": -84.37943326811498, "y": 33.8519221899632, "type": "work"}, {"x": -84.38446645828347, "y": 33.78168835354027, "type": "meet"}, {"x": -84.34306483817296, "y": 33.736750845880216, "type": "play"}]|2
223|391|"{"question1": {"Other": "", "Near places with the highest number of jobs": "2", "Near places with the greatest potential for redevelopment": "5", "Near places with the highest number of residents (apartments, condominiums)": "1", "Near places with the highest number of destinations (shopping, restaurants, services)": "3", "Near places with a high number of community facilities (parks, churches, recreational)": "4"}, "question2": ["I do not support partial closures of existing streets to vehicular traffic"], "question3": ["I do not support partial closures of existing streets to vehicular traffic"], "question5": ["Construction  impacts (e.g., traffic, business access)", "Loss of on-street parking", "Impact to pedestrian/cyclist experience on the BeltLine trail", "Loss of property (full or partial)"], "question6": ["Under 16"], "question7": "donotlive", "question8": "sometimes", "question12": "no-preference"}|2|2021-06-02 03:28:11.721387+00|"[{"x": -84.37116115875102, "y": 33.75430230069832, "type": "play"}, {"x": -84.3636080581651, "y": 33.753517314791914, "type": "meet"}]|2
224|395|"{"question1": {"Near places with the highest number of jobs": "4", "Near places with the greatest potential for redevelopment": "1", "Near places with the highest number of residents (apartments, condominiums)": "2", "Near places with the highest number of destinations (shopping, restaurants, services)": "5", "Near places with a high number of community facilities (parks, churches, recreational)": "3"}, "question2": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Hillard Street SE and Jackson Street", "Edgewood Avenue, between Jackson Street and Boulevard SE"], "question3": ["Edgewood Avenue, between Hillard Street SE and Jackson Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Irwin Street, between Sampson Street and Krog Street"], "question5": ["Construction  impacts (e.g., traffic, business access)", "Loss of on-street parking", "Impact to pedestrian/cyclist experience on the BeltLine trail", "Impacts to current property values"], "question6": ["Employed"], "question7": "morethanayear", "question8": "never", "question10": "Please focus on extending connections to the beltline rather than adding motorized/streetcar options to the beltlone", "question11": "The beltline is already so well connected-please use this development to expand options that make the beltline more accessible. For example-run a streetcar or path down glen iris to connect Central Park to Old Fourth Ward Park and revitalize the area in between ", "question12": "cycle-track", "question13": "Keep the beltline walkable- a streetcar on the beltline would ruin it "}|2|2021-06-02 08:16:40.484972+00|"[{"x": -84.37179524149879, "y": 33.76518677753096}, {"x": -84.37168592125731, "y": 33.766277334878524}, {"x": -84.37184990161953, "y": 33.76380084087712}, {"x": -84.3723145126458, "y": 33.762323998466044}, {"x": -84.37198655192135, "y": 33.76096073673066}, {"x": -84.37198169351458, "y": 33.75919191525061}, {"x": -84.37209568187586, "y": 33.757699311018754}, {"x": -84.37229516150809, "y": 33.756609456592194}, {"x": -84.37223816732744, "y": 33.75506942128081}, {"x": -84.37183920806298, "y": 33.753363503719086}, {"x": -84.37326406257894, "y": 33.76028173684489}, {"x": -84.37212417896617, "y": 33.760210661945884}, {"x": -84.3700723884632, "y": 33.76016327864715}, {"x": -84.37494539090777, "y": 33.76414338443056}, {"x": -84.37326406257894, "y": 33.763977550379686}, {"x": -84.37069932445023, "y": 33.764072312733774}, {"x": -84.36953094374714, "y": 33.764119693871514}, {"x": -84.37551533271414, "y": 33.76156107494907}, {"x": -84.37340654803053, "y": 33.76137154458298}, {"x": -84.37015787973415, "y": 33.76146630981841}, {"x": -84.36662424053453, "y": 33.764190765529015}, {"x": -84.36690921143773, "y": 33.76127677924277}, {"x": -84.37061383317918, "y": 33.75198926766526}, {"x": -84.37467552311278, "y": 33.76526682113786, "type": "home"}, {"x": -84.38070469090583, "y": 33.78650042259698, "type": "work"}, {"x": -84.36518146101459, "y": 33.76174696536742, "type": "meet"}, {"x": -84.35845438349104, "y": 33.768276278761526, "type": "play"}]|2
225|398|"{"question1": {"Near places with the highest number of jobs": "3", "Near places with the greatest potential for redevelopment": "1", "Near places with the highest number of residents (apartments, condominiums)": "2", "Near places with the highest number of destinations (shopping, restaurants, services)": "4", "Near places with a high number of community facilities (parks, churches, recreational)": "5"}, "question2": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question3": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question5": ["Loss of trees/tree canopy", "Loss of property (full or partial)"], "question6": ["Employed"], "question7": "morethanayear", "question8": "sometimes", "question12": "cycle-track"}|2|2021-06-02 11:58:54.884725+00|"[{"x": -84.36898773007684, "y": 33.76031716952924}, {"x": -84.36623736026428, "y": 33.761980116114444}, {"x": -84.3481738920865, "y": 33.74753671658114}, {"x": -84.34852503873088, "y": 33.75230552778134}, {"x": -84.3491517803436, "y": 33.755250465908205}, {"x": -84.34872125297368, "y": 33.759699139042276}, {"x": -84.34909027643361, "y": 33.76194895479032}, {"x": -84.34902877252362, "y": 33.76460775181133}, {"x": -84.34822922169373, "y": 33.773708394096545}, {"x": -84.34829072560372, "y": 33.77447525799541}, {"x": -84.34963153958579, "y": 33.76990940801588}, {"x": -84.34854114034827, "y": 33.794150621027114}, {"x": -84.34714541099676, "y": 33.806038859324815}, {"x": -84.34889007268615, "y": 33.78617587748314}, {"x": -84.34784327567252, "y": 33.81444661610561}, {"x": -84.3594162061378, "y": 33.773401416094124}, {"x": -84.36283085994529, "y": 33.77425372846092}, {"x": -84.36585217313048, "y": 33.774252335145405}, {"x": -84.36908499500066, "y": 33.77427595848828}, {"x": -84.37326876785293, "y": 33.773156440118385}, {"x": -84.36961879531479, "y": 33.78187241933971}, {"x": -84.36593342677129, "y": 33.78713186057128}, {"x": -84.36840577139172, "y": 33.78090486425091}, {"x": -84.3675048273023, "y": 33.78156824321685}, {"x": -84.36807597142118, "y": 33.78229022694784}, {"x": -84.3294916482638, "y": 33.74725017376777}, {"x": -84.3215384048562, "y": 33.74776256240032}, {"x": -84.35014565140371, "y": 33.74161128523389}, {"x": -84.36733132380004, "y": 33.746783555972826}, {"x": -84.36061430264235, "y": 33.746888813716616}, {"x": -84.35429706445092, "y": 33.747020997778}, {"x": -84.35332322081833, "y": 33.7819500310336}, {"x": -84.34784805035635, "y": 33.783834011089674, "type": "home"}, {"x": -84.35683111390256, "y": 33.76685995363578, "type": "play"}, {"x": -84.35799151286666, "y": 33.75539412659289, "type": "meet"}]|2
226|403|"{"question1": {"Near places with the highest number of jobs": "2", "Near places with the highest number of residents (apartments, condominiums)": "1", "Near places with the highest number of destinations (shopping, restaurants, services)": "3"}, "question5": ["Impact to pedestrian/cyclist experience on the BeltLine trail"], "question6": ["Employed"], "question7": "morethanayear", "question8": "sometimes", "question12": "no-preference", "question14": "Do it"}|2|2021-06-02 13:15:02.20785+00|"[{"x": -84.34896319694386, "y": 33.769876206048934}, {"x": -84.34896319694386, "y": 33.77041132234906}, {"x": -84.34892028159962, "y": 33.77016160182489}, {"x": -84.34892028159962, "y": 33.772346631734244}, {"x": -84.34201091117716, "y": 33.77309577201815, "type": "home"}, {"x": -84.35055106468059, "y": 33.77420163379867, "type": "work"}, {"x": -84.34488623924115, "y": 33.77420163379867, "type": "play"}]|2
227|405|"{"question1": {"Near places with the highest number of jobs": "3", "Near places with the greatest potential for redevelopment": "4", "Near places with the highest number of residents (apartments, condominiums)": "1", "Near places with the highest number of destinations (shopping, restaurants, services)": "2", "Near places with a high number of community facilities (parks, churches, recreational)": "5"}, "question2": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question3": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question5": ["Impact to pedestrian/cyclist experience on the BeltLine trail"], "question6": ["Employed", "Commuter"], "question7": "morethanayear", "question8": "sometimes", "question12": "no-preference"}|2|2021-06-02 14:11:18.013125+00|"[{"x": -84.36389773673869, "y": 33.75364108435385}, {"x": -84.3637904483781, "y": 33.75369460627125}, {"x": -84.36370461768963, "y": 33.753587562403055}, {"x": -84.36482041663986, "y": 33.75756593634695}, {"x": -84.3646487552629, "y": 33.75756593634695}, {"x": -84.34924214668125, "y": 33.76070568856591}, {"x": -84.34890955276349, "y": 33.760375663201785}, {"x": -84.34941380805824, "y": 33.76012591343297}, {"x": -84.34975713081212, "y": 33.76196780087135}, {"x": -84.34709101505146, "y": 33.75131953903282, "type": "home"}, {"x": -84.3198612291323, "y": 33.79254938657576, "type": "work"}, {"x": -84.36432152576356, "y": 33.75744774740487, "type": "meet"}, {"x": -84.35415058917907, "y": 33.760944287192764, "type": "play"}]|2
228|404|"{"question1": {"Other": "6- schools/colleges", "Near places with the highest number of jobs": "4", "Near places with the greatest potential for redevelopment": "5", "Near places with the highest number of residents (apartments, condominiums)": "2", "Near places with the highest number of destinations (shopping, restaurants, services)": "3", "Near places with a high number of community facilities (parks, churches, recreational)": "1"}, "question2": ["other"], "question5": ["Loss of on-street parking", "Construction  impacts (e.g., traffic, business access)", "Impact to pedestrian/cyclist experience on the BeltLine trail", "Loss of property (full or partial)"], "question6": ["Retiree"], "question7": "donotlive", "question8": "sometimes", "question9": "They were no mention of schools/colleges.", "question12": "no-preference", "question2-Comment": "I live in Clayton County."}|2|2021-06-02 14:12:13.80539+00|[]|2
229|407|"{"question1": {"Near places with the highest number of jobs": "3", "Near places with the greatest potential for redevelopment": "5", "Near places with the highest number of residents (apartments, condominiums)": "1", "Near places with the highest number of destinations (shopping, restaurants, services)": "2", "Near places with a high number of community facilities (parks, churches, recreational)": "4"}, "question2": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question3": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question5": ["Impact to pedestrian/cyclist experience on the BeltLine trail", "Construction  impacts (e.g., traffic, business access)", "Loss of on-street parking"], "question6": ["Employed"], "question7": "morethanayear", "question8": "sometimes", "question12": "couplet", "question18": "Turn onto beltline will be narrow for streetcar."}|2|2021-06-02 14:14:23.01928+00|"[{"x": -84.37208499741283, "y": 33.75434081680341}, {"x": -84.37441954603901, "y": 33.75438356582558}, {"x": -84.36390313077099, "y": 33.75773075941326}]|2
230|408|"{"question1": {"Near places with the highest number of jobs": "1", "Near places with the greatest potential for redevelopment": "5", "Near places with the highest number of residents (apartments, condominiums)": "2", "Near places with the highest number of destinations (shopping, restaurants, services)": "3", "Near places with a high number of community facilities (parks, churches, recreational)": "4"}, "question2": ["other"], "question3": ["other"], "question5": ["Construction  impacts (e.g., traffic, business access)", "Loss of on-street parking", "Loss of trees/tree canopy", "Impacts to current property values", "Loss of property (full or partial)"], "question6": ["Employed", "Commuter"], "question7": "donotlive", "question8": "sometimes", "question10": "I think this will make it easier for people living in the downtown area. I only commute in when needed.", "question12": "no-preference", "question2-Comment": "I support the 7 PM to Midnight closure less disruptive.", "question3-Comment": "Only closing these streets after rush hour (aft.er 7 PM)"}|2|2021-06-02 14:35:26.133474+00|[]|2
231|410|"{"question1": {"Near places with the highest number of jobs": "3", "Near places with the greatest potential for redevelopment": "5", "Near places with the highest number of residents (apartments, condominiums)": "1", "Near places with the highest number of destinations (shopping, restaurants, services)": "2", "Near places with a high number of community facilities (parks, churches, recreational)": "4"}, "question2": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street", "other"], "question3": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question5": ["Construction  impacts (e.g., traffic, business access)", "other"], "question6": ["Employed", "Commuter"], "question7": "lessthan6months", "question8": "sometimes", "question11": "Consider a stop at fourth ward park instead of South of freedom parkway, it will alleviate pedestrian traffic in a narrow stretch of beltline between townhomes and Inman park", "question12": "couplet", "question13": "Please detail out how crossing the tracks to businesses and streets on either side of them will look like. We can’t have public transit creating walls and barriers", "question14": "Great", "question15": "Great", "question16": "Stop worrying about on street parking, or putting a streetcar on a predominantly residential street. This city needs to stop catering to cars entirely. There’s no reason why we should be having a discussion about bringing public transportation up to standards set by the early twentieth century, we’re in the twenty-first century. Look at old maps of how expansive this city’s streetcar system used to be. There’s no reason why in a city this large, people have to have a car.", "question17": "Get rid of cars on these streets.", "question18": "Move the bike lane so it doesn’t have to cross the tracks", "question19": "Great", "question2-Comment": "Krog between Dekalb and Irwin", "question5-Comment": "An inadequate system that won’t run frequently or be of use to citizens because MARTA chooses not to run the system frequently enough"}|2|2021-06-02 14:37:18.809707+00|"[{"x": -84.37101095504626, "y": 33.75239334518618}, {"x": -84.38530176467765, "y": 33.75471263137992}, {"x": -84.36405866927966, "y": 33.75481967384344}, {"x": -84.37573164291251, "y": 33.75046650586847}, {"x": -84.38903881980052, "y": 33.75653186188148, "type": "home"}, {"x": -84.38992156276183, "y": 33.819102252376084, "type": "work"}, {"x": -84.36141093044053, "y": 33.761482018004074, "type": "play"}, {"x": -84.36552905189481, "y": 33.75491980111035, "type": "meet"}]|2
232|418|"{"question6": ["Retiree"], "question7": "donotlive", "question8": "never", "question10": "How can Marta justify spending millions more on the Streetcar when BEFORE the pandemic when the economy was strong and City crime was lower, ridership was dismal and the Streetcar operated at a loss.   ", "question12": "no-preference"}|2|2021-06-02 15:02:45.742249+00|[]|2
236|278|"{"question1": {"Near places with the highest number of jobs": "2", "Near places with the greatest potential for redevelopment": "3", "Near places with the highest number of residents (apartments, condominiums)": "1", "Near places with the highest number of destinations (shopping, restaurants, services)": "4", "Near places with a high number of community facilities (parks, churches, recreational)": "5"}, "question2": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question3": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question5": ["other"], "question6": ["Employed"], "question7": "donotlive", "question8": "sometimes", "question10": "I am looking forward to having light rail transit on this section of the Beltline as well as it connecting to other sections of the Beltline ", "question11": "Looks good", "question12": "cycle-track", "question13": "Looks good", "question14": "Looks good", "question15": "Looks good", "question16": "I would prefer the cycle track", "question17": "I like the cycle track on Edgewood ave", "question18": "Looks good", "question19": "No comment ", "question5-Comment": "Looking forward to light rail transit on the Beltline and I understand there will be short term impacts"}|2|2021-06-02 15:30:50.3005+00|"[{"x": -84.37200077872065, "y": 33.75439475826084}, {"x": -84.35998171157681, "y": 33.76569772468169, "type": "play"}, {"x": -84.36367243118141, "y": 33.757134991919465, "type": "meet"}]|2
237|426|"{"question1": {"Near places with the highest number of jobs": "1", "Near places with the greatest potential for redevelopment": "3", "Near places with the highest number of residents (apartments, condominiums)": "2", "Near places with the highest number of destinations (shopping, restaurants, services)": "4", "Near places with a high number of community facilities (parks, churches, recreational)": "5"}, "question2": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question3": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question5": ["Loss of trees/tree canopy"], "question6": ["Commuter", "Employed"], "question7": "morethanayear", "question8": "sometimes", "question12": "cycle-track"}|2|2021-06-02 15:33:43.861122+00|"[{"x": -84.37177286664975, "y": 33.77116839620848}, {"x": -84.37177286664975, "y": 33.7646469146925}, {"x": -84.37200754487584, "y": 33.76754541219502}, {"x": -84.38017940933977, "y": 33.77256086650605}, {"x": -84.38046593676437, "y": 33.77264479769775}, {"x": -84.37996852676808, "y": 33.772543568927325}, {"x": -84.3797627772816, "y": 33.77261481149483}, {"x": -84.37948117720057, "y": 33.772546735884575}, {"x": -84.38341824440316, "y": 33.772417154039026}, {"x": -84.38315899039794, "y": 33.77251777572762}, {"x": -84.38374806858502, "y": 33.77250963143507}, {"x": -84.36888195164062, "y": 33.76893695737902, "type": "home"}, {"x": -84.39312883112169, "y": 33.77426180873253, "type": "work"}, {"x": -84.3715871351894, "y": 33.73436794914942, "type": "play"}, {"x": -84.35917977748801, "y": 33.75514494391104, "type": "meet"}]|2
238|425|"{"question1": {"Near places with the highest number of jobs": "4", "Near places with the greatest potential for redevelopment": "5", "Near places with the highest number of residents (apartments, condominiums)": "3", "Near places with the highest number of destinations (shopping, restaurants, services)": "1", "Near places with a high number of community facilities (parks, churches, recreational)": "2"}, "question2": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question3": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question5": ["Loss of trees/tree canopy", "Impact to pedestrian/cyclist experience on the BeltLine trail"], "question6": ["Employed", "Commuter"], "question7": "morethanayear", "question8": "sometimes", "question10": "Will streetcar lanes on surface streets ever be closed to traffic? The current route of the streetcar is NEVER on schedule. Will the be exacerbated if the loop is lengthened without improvement? If lanes could be closed for the streetcar, why not continue the couplet so that Edgewood Ave is not completely closed to traffic. ", "question12": "cycle-track"}|2|2021-06-02 15:34:26.315807+00|"[{"x": -84.37211523023888, "y": 33.7555073781332}, {"x": -84.37439936129435, "y": 33.755483933665836}, {"x": -84.37208033767634, "y": 33.75589838162276}, {"x": -84.37440450292509, "y": 33.75593404079247}, {"x": -84.38247216154282, "y": 33.773108054276186, "type": "home"}, {"x": -84.38069731925113, "y": 33.77301953423617, "type": "work"}, {"x": -84.37040892446024, "y": 33.75443286711067, "type": "meet"}, {"x": -84.36516866110665, "y": 33.75717122367288, "type": "play"}]|2
239|427|"{"question1": {"Near places with the highest number of jobs": "2", "Near places with the greatest potential for redevelopment": "5", "Near places with the highest number of residents (apartments, condominiums)": "4", "Near places with the highest number of destinations (shopping, restaurants, services)": "1", "Near places with a high number of community facilities (parks, churches, recreational)": "3"}, "question2": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question3": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question5": ["Loss of trees/tree canopy"], "question6": ["Employed", "Commuter"], "question7": "donotlive", "question8": "sometimes", "question12": "no-preference"}|2|2021-06-02 16:13:53.895409+00|"[{"x": -84.37747797841456, "y": 33.76013256450693}, {"x": -84.36057062879875, "y": 33.76408323638292}, {"x": -84.38719674534654, "y": 33.75336511143701, "type": "work"}, {"x": -84.3598687235222, "y": 33.77380198680851, "type": "meet"}]|2
